fu,compression_type,distortion_level,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,mos
data/CVIQ/269.png,HEVC,9,data/view_ports/269/269_fov1.png,data/view_ports/269/269_fov2.png,data/view_ports/269/269_fov3.png,data/view_ports/269/269_fov4.png,data/view_ports/269/269_fov5.png,data/view_ports/269/269_fov6.png,data/view_ports/269/269_fov7.png,data/view_ports/269/269_fov8.png,data/view_ports/269/269_fov9.png,data/view_ports/269/269_fov10.png,data/view_ports/269/269_fov11.png,data/view_ports/269/269_fov12.png,data/view_ports/269/269_fov13.png,data/view_ports/269/269_fov14.png,data/view_ports/269/269_fov15.png,data/view_ports/269/269_fov16.png,data/view_ports/269/269_fov17.png,data/view_ports/269/269_fov18.png,data/view_ports/269/269_fov19.png,data/view_ports/269/269_fov20.png,36.18437046
data/CVIQ/270.png,HEVC,10,data/view_ports/270/270_fov1.png,data/view_ports/270/270_fov2.png,data/view_ports/270/270_fov3.png,data/view_ports/270/270_fov4.png,data/view_ports/270/270_fov5.png,data/view_ports/270/270_fov6.png,data/view_ports/270/270_fov7.png,data/view_ports/270/270_fov8.png,data/view_ports/270/270_fov9.png,data/view_ports/270/270_fov10.png,data/view_ports/270/270_fov11.png,data/view_ports/270/270_fov12.png,data/view_ports/270/270_fov13.png,data/view_ports/270/270_fov14.png,data/view_ports/270/270_fov15.png,data/view_ports/270/270_fov16.png,data/view_ports/270/270_fov17.png,data/view_ports/270/270_fov18.png,data/view_ports/270/270_fov19.png,data/view_ports/270/270_fov20.png,30.94497016
data/CVIQ/271.png,HEVC,11,data/view_ports/271/271_fov1.png,data/view_ports/271/271_fov2.png,data/view_ports/271/271_fov3.png,data/view_ports/271/271_fov4.png,data/view_ports/271/271_fov5.png,data/view_ports/271/271_fov6.png,data/view_ports/271/271_fov7.png,data/view_ports/271/271_fov8.png,data/view_ports/271/271_fov9.png,data/view_ports/271/271_fov10.png,data/view_ports/271/271_fov11.png,data/view_ports/271/271_fov12.png,data/view_ports/271/271_fov13.png,data/view_ports/271/271_fov14.png,data/view_ports/271/271_fov15.png,data/view_ports/271/271_fov16.png,data/view_ports/271/271_fov17.png,data/view_ports/271/271_fov18.png,data/view_ports/271/271_fov19.png,data/view_ports/271/271_fov20.png,25.80192986
data/CVIQ/272.png,ref,0,data/view_ports/272/272_fov1.png,data/view_ports/272/272_fov2.png,data/view_ports/272/272_fov3.png,data/view_ports/272/272_fov4.png,data/view_ports/272/272_fov5.png,data/view_ports/272/272_fov6.png,data/view_ports/272/272_fov7.png,data/view_ports/272/272_fov8.png,data/view_ports/272/272_fov9.png,data/view_ports/272/272_fov10.png,data/view_ports/272/272_fov11.png,data/view_ports/272/272_fov12.png,data/view_ports/272/272_fov13.png,data/view_ports/272/272_fov14.png,data/view_ports/272/272_fov15.png,data/view_ports/272/272_fov16.png,data/view_ports/272/272_fov17.png,data/view_ports/272/272_fov18.png,data/view_ports/272/272_fov19.png,data/view_ports/272/272_fov20.png,66.97185896
data/CVIQ/296.png,HEVC,2,data/view_ports/296/296_fov1.png,data/view_ports/296/296_fov2.png,data/view_ports/296/296_fov3.png,data/view_ports/296/296_fov4.png,data/view_ports/296/296_fov5.png,data/view_ports/296/296_fov6.png,data/view_ports/296/296_fov7.png,data/view_ports/296/296_fov8.png,data/view_ports/296/296_fov9.png,data/view_ports/296/296_fov10.png,data/view_ports/296/296_fov11.png,data/view_ports/296/296_fov12.png,data/view_ports/296/296_fov13.png,data/view_ports/296/296_fov14.png,data/view_ports/296/296_fov15.png,data/view_ports/296/296_fov16.png,data/view_ports/296/296_fov17.png,data/view_ports/296/296_fov18.png,data/view_ports/296/296_fov19.png,data/view_ports/296/296_fov20.png,60.55301964
data/CVIQ/297.png,HEVC,3,data/view_ports/297/297_fov1.png,data/view_ports/297/297_fov2.png,data/view_ports/297/297_fov3.png,data/view_ports/297/297_fov4.png,data/view_ports/297/297_fov5.png,data/view_ports/297/297_fov6.png,data/view_ports/297/297_fov7.png,data/view_ports/297/297_fov8.png,data/view_ports/297/297_fov9.png,data/view_ports/297/297_fov10.png,data/view_ports/297/297_fov11.png,data/view_ports/297/297_fov12.png,data/view_ports/297/297_fov13.png,data/view_ports/297/297_fov14.png,data/view_ports/297/297_fov15.png,data/view_ports/297/297_fov16.png,data/view_ports/297/297_fov17.png,data/view_ports/297/297_fov18.png,data/view_ports/297/297_fov19.png,data/view_ports/297/297_fov20.png,57.75411933
data/CVIQ/298.png,HEVC,4,data/view_ports/298/298_fov1.png,data/view_ports/298/298_fov2.png,data/view_ports/298/298_fov3.png,data/view_ports/298/298_fov4.png,data/view_ports/298/298_fov5.png,data/view_ports/298/298_fov6.png,data/view_ports/298/298_fov7.png,data/view_ports/298/298_fov8.png,data/view_ports/298/298_fov9.png,data/view_ports/298/298_fov10.png,data/view_ports/298/298_fov11.png,data/view_ports/298/298_fov12.png,data/view_ports/298/298_fov13.png,data/view_ports/298/298_fov14.png,data/view_ports/298/298_fov15.png,data/view_ports/298/298_fov16.png,data/view_ports/298/298_fov17.png,data/view_ports/298/298_fov18.png,data/view_ports/298/298_fov19.png,data/view_ports/298/298_fov20.png,51.97897173
data/CVIQ/299.png,HEVC,5,data/view_ports/299/299_fov1.png,data/view_ports/299/299_fov2.png,data/view_ports/299/299_fov3.png,data/view_ports/299/299_fov4.png,data/view_ports/299/299_fov5.png,data/view_ports/299/299_fov6.png,data/view_ports/299/299_fov7.png,data/view_ports/299/299_fov8.png,data/view_ports/299/299_fov9.png,data/view_ports/299/299_fov10.png,data/view_ports/299/299_fov11.png,data/view_ports/299/299_fov12.png,data/view_ports/299/299_fov13.png,data/view_ports/299/299_fov14.png,data/view_ports/299/299_fov15.png,data/view_ports/299/299_fov16.png,data/view_ports/299/299_fov17.png,data/view_ports/299/299_fov18.png,data/view_ports/299/299_fov19.png,data/view_ports/299/299_fov20.png,48.78050048
data/CVIQ/300.png,HEVC,6,data/view_ports/300/300_fov1.png,data/view_ports/300/300_fov2.png,data/view_ports/300/300_fov3.png,data/view_ports/300/300_fov4.png,data/view_ports/300/300_fov5.png,data/view_ports/300/300_fov6.png,data/view_ports/300/300_fov7.png,data/view_ports/300/300_fov8.png,data/view_ports/300/300_fov9.png,data/view_ports/300/300_fov10.png,data/view_ports/300/300_fov11.png,data/view_ports/300/300_fov12.png,data/view_ports/300/300_fov13.png,data/view_ports/300/300_fov14.png,data/view_ports/300/300_fov15.png,data/view_ports/300/300_fov16.png,data/view_ports/300/300_fov17.png,data/view_ports/300/300_fov18.png,data/view_ports/300/300_fov19.png,data/view_ports/300/300_fov20.png,47.07771132
data/CVIQ/301.png,HEVC,7,data/view_ports/301/301_fov1.png,data/view_ports/301/301_fov2.png,data/view_ports/301/301_fov3.png,data/view_ports/301/301_fov4.png,data/view_ports/301/301_fov5.png,data/view_ports/301/301_fov6.png,data/view_ports/301/301_fov7.png,data/view_ports/301/301_fov8.png,data/view_ports/301/301_fov9.png,data/view_ports/301/301_fov10.png,data/view_ports/301/301_fov11.png,data/view_ports/301/301_fov12.png,data/view_ports/301/301_fov13.png,data/view_ports/301/301_fov14.png,data/view_ports/301/301_fov15.png,data/view_ports/301/301_fov16.png,data/view_ports/301/301_fov17.png,data/view_ports/301/301_fov18.png,data/view_ports/301/301_fov19.png,data/view_ports/301/301_fov20.png,42.62637288
data/CVIQ/302.png,HEVC,8,data/view_ports/302/302_fov1.png,data/view_ports/302/302_fov2.png,data/view_ports/302/302_fov3.png,data/view_ports/302/302_fov4.png,data/view_ports/302/302_fov5.png,data/view_ports/302/302_fov6.png,data/view_ports/302/302_fov7.png,data/view_ports/302/302_fov8.png,data/view_ports/302/302_fov9.png,data/view_ports/302/302_fov10.png,data/view_ports/302/302_fov11.png,data/view_ports/302/302_fov12.png,data/view_ports/302/302_fov13.png,data/view_ports/302/302_fov14.png,data/view_ports/302/302_fov15.png,data/view_ports/302/302_fov16.png,data/view_ports/302/302_fov17.png,data/view_ports/302/302_fov18.png,data/view_ports/302/302_fov19.png,data/view_ports/302/302_fov20.png,35.59438621
data/CVIQ/303.png,HEVC,9,data/view_ports/303/303_fov1.png,data/view_ports/303/303_fov2.png,data/view_ports/303/303_fov3.png,data/view_ports/303/303_fov4.png,data/view_ports/303/303_fov5.png,data/view_ports/303/303_fov6.png,data/view_ports/303/303_fov7.png,data/view_ports/303/303_fov8.png,data/view_ports/303/303_fov9.png,data/view_ports/303/303_fov10.png,data/view_ports/303/303_fov11.png,data/view_ports/303/303_fov12.png,data/view_ports/303/303_fov13.png,data/view_ports/303/303_fov14.png,data/view_ports/303/303_fov15.png,data/view_ports/303/303_fov16.png,data/view_ports/303/303_fov17.png,data/view_ports/303/303_fov18.png,data/view_ports/303/303_fov19.png,data/view_ports/303/303_fov20.png,37.21939762
data/CVIQ/304.png,HEVC,10,data/view_ports/304/304_fov1.png,data/view_ports/304/304_fov2.png,data/view_ports/304/304_fov3.png,data/view_ports/304/304_fov4.png,data/view_ports/304/304_fov5.png,data/view_ports/304/304_fov6.png,data/view_ports/304/304_fov7.png,data/view_ports/304/304_fov8.png,data/view_ports/304/304_fov9.png,data/view_ports/304/304_fov10.png,data/view_ports/304/304_fov11.png,data/view_ports/304/304_fov12.png,data/view_ports/304/304_fov13.png,data/view_ports/304/304_fov14.png,data/view_ports/304/304_fov15.png,data/view_ports/304/304_fov16.png,data/view_ports/304/304_fov17.png,data/view_ports/304/304_fov18.png,data/view_ports/304/304_fov19.png,data/view_ports/304/304_fov20.png,30.27672123
data/CVIQ/305.png,HEVC,11,data/view_ports/305/305_fov1.png,data/view_ports/305/305_fov2.png,data/view_ports/305/305_fov3.png,data/view_ports/305/305_fov4.png,data/view_ports/305/305_fov5.png,data/view_ports/305/305_fov6.png,data/view_ports/305/305_fov7.png,data/view_ports/305/305_fov8.png,data/view_ports/305/305_fov9.png,data/view_ports/305/305_fov10.png,data/view_ports/305/305_fov11.png,data/view_ports/305/305_fov12.png,data/view_ports/305/305_fov13.png,data/view_ports/305/305_fov14.png,data/view_ports/305/305_fov15.png,data/view_ports/305/305_fov16.png,data/view_ports/305/305_fov17.png,data/view_ports/305/305_fov18.png,data/view_ports/305/305_fov19.png,data/view_ports/305/305_fov20.png,30.26158695
data/CVIQ/306.png,ref,0,data/view_ports/306/306_fov1.png,data/view_ports/306/306_fov2.png,data/view_ports/306/306_fov3.png,data/view_ports/306/306_fov4.png,data/view_ports/306/306_fov5.png,data/view_ports/306/306_fov6.png,data/view_ports/306/306_fov7.png,data/view_ports/306/306_fov8.png,data/view_ports/306/306_fov9.png,data/view_ports/306/306_fov10.png,data/view_ports/306/306_fov11.png,data/view_ports/306/306_fov12.png,data/view_ports/306/306_fov13.png,data/view_ports/306/306_fov14.png,data/view_ports/306/306_fov15.png,data/view_ports/306/306_fov16.png,data/view_ports/306/306_fov17.png,data/view_ports/306/306_fov18.png,data/view_ports/306/306_fov19.png,data/view_ports/306/306_fov20.png,65.56942675
data/CVIQ/002.png,JPEG,2,data/view_ports/002/002_fov1.png,data/view_ports/002/002_fov2.png,data/view_ports/002/002_fov3.png,data/view_ports/002/002_fov4.png,data/view_ports/002/002_fov5.png,data/view_ports/002/002_fov6.png,data/view_ports/002/002_fov7.png,data/view_ports/002/002_fov8.png,data/view_ports/002/002_fov9.png,data/view_ports/002/002_fov10.png,data/view_ports/002/002_fov11.png,data/view_ports/002/002_fov12.png,data/view_ports/002/002_fov13.png,data/view_ports/002/002_fov14.png,data/view_ports/002/002_fov15.png,data/view_ports/002/002_fov16.png,data/view_ports/002/002_fov17.png,data/view_ports/002/002_fov18.png,data/view_ports/002/002_fov19.png,data/view_ports/002/002_fov20.png,62.6507477
data/CVIQ/003.png,JPEG,3,data/view_ports/003/003_fov1.png,data/view_ports/003/003_fov2.png,data/view_ports/003/003_fov3.png,data/view_ports/003/003_fov4.png,data/view_ports/003/003_fov5.png,data/view_ports/003/003_fov6.png,data/view_ports/003/003_fov7.png,data/view_ports/003/003_fov8.png,data/view_ports/003/003_fov9.png,data/view_ports/003/003_fov10.png,data/view_ports/003/003_fov11.png,data/view_ports/003/003_fov12.png,data/view_ports/003/003_fov13.png,data/view_ports/003/003_fov14.png,data/view_ports/003/003_fov15.png,data/view_ports/003/003_fov16.png,data/view_ports/003/003_fov17.png,data/view_ports/003/003_fov18.png,data/view_ports/003/003_fov19.png,data/view_ports/003/003_fov20.png,64.98477508
data/CVIQ/004.png,JPEG,4,data/view_ports/004/004_fov1.png,data/view_ports/004/004_fov2.png,data/view_ports/004/004_fov3.png,data/view_ports/004/004_fov4.png,data/view_ports/004/004_fov5.png,data/view_ports/004/004_fov6.png,data/view_ports/004/004_fov7.png,data/view_ports/004/004_fov8.png,data/view_ports/004/004_fov9.png,data/view_ports/004/004_fov10.png,data/view_ports/004/004_fov11.png,data/view_ports/004/004_fov12.png,data/view_ports/004/004_fov13.png,data/view_ports/004/004_fov14.png,data/view_ports/004/004_fov15.png,data/view_ports/004/004_fov16.png,data/view_ports/004/004_fov17.png,data/view_ports/004/004_fov18.png,data/view_ports/004/004_fov19.png,data/view_ports/004/004_fov20.png,60.59796858
data/CVIQ/005.png,JPEG,5,data/view_ports/005/005_fov1.png,data/view_ports/005/005_fov2.png,data/view_ports/005/005_fov3.png,data/view_ports/005/005_fov4.png,data/view_ports/005/005_fov5.png,data/view_ports/005/005_fov6.png,data/view_ports/005/005_fov7.png,data/view_ports/005/005_fov8.png,data/view_ports/005/005_fov9.png,data/view_ports/005/005_fov10.png,data/view_ports/005/005_fov11.png,data/view_ports/005/005_fov12.png,data/view_ports/005/005_fov13.png,data/view_ports/005/005_fov14.png,data/view_ports/005/005_fov15.png,data/view_ports/005/005_fov16.png,data/view_ports/005/005_fov17.png,data/view_ports/005/005_fov18.png,data/view_ports/005/005_fov19.png,data/view_ports/005/005_fov20.png,59.14173626
data/CVIQ/006.png,JPEG,6,data/view_ports/006/006_fov1.png,data/view_ports/006/006_fov2.png,data/view_ports/006/006_fov3.png,data/view_ports/006/006_fov4.png,data/view_ports/006/006_fov5.png,data/view_ports/006/006_fov6.png,data/view_ports/006/006_fov7.png,data/view_ports/006/006_fov8.png,data/view_ports/006/006_fov9.png,data/view_ports/006/006_fov10.png,data/view_ports/006/006_fov11.png,data/view_ports/006/006_fov12.png,data/view_ports/006/006_fov13.png,data/view_ports/006/006_fov14.png,data/view_ports/006/006_fov15.png,data/view_ports/006/006_fov16.png,data/view_ports/006/006_fov17.png,data/view_ports/006/006_fov18.png,data/view_ports/006/006_fov19.png,data/view_ports/006/006_fov20.png,50.08779705
data/CVIQ/007.png,JPEG,7,data/view_ports/007/007_fov1.png,data/view_ports/007/007_fov2.png,data/view_ports/007/007_fov3.png,data/view_ports/007/007_fov4.png,data/view_ports/007/007_fov5.png,data/view_ports/007/007_fov6.png,data/view_ports/007/007_fov7.png,data/view_ports/007/007_fov8.png,data/view_ports/007/007_fov9.png,data/view_ports/007/007_fov10.png,data/view_ports/007/007_fov11.png,data/view_ports/007/007_fov12.png,data/view_ports/007/007_fov13.png,data/view_ports/007/007_fov14.png,data/view_ports/007/007_fov15.png,data/view_ports/007/007_fov16.png,data/view_ports/007/007_fov17.png,data/view_ports/007/007_fov18.png,data/view_ports/007/007_fov19.png,data/view_ports/007/007_fov20.png,43.12148735
data/CVIQ/008.png,JPEG,8,data/view_ports/008/008_fov1.png,data/view_ports/008/008_fov2.png,data/view_ports/008/008_fov3.png,data/view_ports/008/008_fov4.png,data/view_ports/008/008_fov5.png,data/view_ports/008/008_fov6.png,data/view_ports/008/008_fov7.png,data/view_ports/008/008_fov8.png,data/view_ports/008/008_fov9.png,data/view_ports/008/008_fov10.png,data/view_ports/008/008_fov11.png,data/view_ports/008/008_fov12.png,data/view_ports/008/008_fov13.png,data/view_ports/008/008_fov14.png,data/view_ports/008/008_fov15.png,data/view_ports/008/008_fov16.png,data/view_ports/008/008_fov17.png,data/view_ports/008/008_fov18.png,data/view_ports/008/008_fov19.png,data/view_ports/008/008_fov20.png,38.6835789
data/CVIQ/009.png,JPEG,9,data/view_ports/009/009_fov1.png,data/view_ports/009/009_fov2.png,data/view_ports/009/009_fov3.png,data/view_ports/009/009_fov4.png,data/view_ports/009/009_fov5.png,data/view_ports/009/009_fov6.png,data/view_ports/009/009_fov7.png,data/view_ports/009/009_fov8.png,data/view_ports/009/009_fov9.png,data/view_ports/009/009_fov10.png,data/view_ports/009/009_fov11.png,data/view_ports/009/009_fov12.png,data/view_ports/009/009_fov13.png,data/view_ports/009/009_fov14.png,data/view_ports/009/009_fov15.png,data/view_ports/009/009_fov16.png,data/view_ports/009/009_fov17.png,data/view_ports/009/009_fov18.png,data/view_ports/009/009_fov19.png,data/view_ports/009/009_fov20.png,25.14212626
data/CVIQ/010.png,JPEG,10,data/view_ports/010/010_fov1.png,data/view_ports/010/010_fov2.png,data/view_ports/010/010_fov3.png,data/view_ports/010/010_fov4.png,data/view_ports/010/010_fov5.png,data/view_ports/010/010_fov6.png,data/view_ports/010/010_fov7.png,data/view_ports/010/010_fov8.png,data/view_ports/010/010_fov9.png,data/view_ports/010/010_fov10.png,data/view_ports/010/010_fov11.png,data/view_ports/010/010_fov12.png,data/view_ports/010/010_fov13.png,data/view_ports/010/010_fov14.png,data/view_ports/010/010_fov15.png,data/view_ports/010/010_fov16.png,data/view_ports/010/010_fov17.png,data/view_ports/010/010_fov18.png,data/view_ports/010/010_fov19.png,data/view_ports/010/010_fov20.png,22.17921257
data/CVIQ/011.png,JPEG,11,data/view_ports/011/011_fov1.png,data/view_ports/011/011_fov2.png,data/view_ports/011/011_fov3.png,data/view_ports/011/011_fov4.png,data/view_ports/011/011_fov5.png,data/view_ports/011/011_fov6.png,data/view_ports/011/011_fov7.png,data/view_ports/011/011_fov8.png,data/view_ports/011/011_fov9.png,data/view_ports/011/011_fov10.png,data/view_ports/011/011_fov11.png,data/view_ports/011/011_fov12.png,data/view_ports/011/011_fov13.png,data/view_ports/011/011_fov14.png,data/view_ports/011/011_fov15.png,data/view_ports/011/011_fov16.png,data/view_ports/011/011_fov17.png,data/view_ports/011/011_fov18.png,data/view_ports/011/011_fov19.png,data/view_ports/011/011_fov20.png,17.49313153
data/CVIQ/012.png,AVC,1,data/view_ports/012/012_fov1.png,data/view_ports/012/012_fov2.png,data/view_ports/012/012_fov3.png,data/view_ports/012/012_fov4.png,data/view_ports/012/012_fov5.png,data/view_ports/012/012_fov6.png,data/view_ports/012/012_fov7.png,data/view_ports/012/012_fov8.png,data/view_ports/012/012_fov9.png,data/view_ports/012/012_fov10.png,data/view_ports/012/012_fov11.png,data/view_ports/012/012_fov12.png,data/view_ports/012/012_fov13.png,data/view_ports/012/012_fov14.png,data/view_ports/012/012_fov15.png,data/view_ports/012/012_fov16.png,data/view_ports/012/012_fov17.png,data/view_ports/012/012_fov18.png,data/view_ports/012/012_fov19.png,data/view_ports/012/012_fov20.png,71.35323679
